Book Name,Page No,Image URL,Status Code
Garden Visitors,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_7.jpg,200
Moving Day,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_1.jpg,200
Moving Day,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_2.jpg,200
Moving Day,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_3.jpg,200
Moving Day,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_4.jpg,200
Moving Day,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_5.jpg,200
Moving Day,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_6.jpg,200
Moving Day,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Moving_Day_7.jpg,200
Seeing Fingers,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_1.jpg,200
Seeing Fingers,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_2.jpg,200
Seeing Fingers,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_3.jpg,200
Seeing Fingers,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_4.jpg,200
Seeing Fingers,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_5.jpg,200
Seeing Fingers,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_6.jpg,200
Seeing Fingers,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_7.jpg,200
Seeing Fingers,8,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_8.jpg,200
Seeing Fingers,9,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_9.jpg,200
Seeing Fingers,10,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_10.jpg,200
Seeing Fingers,11,https://augie-read.s3.eu-west-2.amazonaws.com/books/Seeing_Fingers_11.jpg,200
"Mother, Mother, I Am Ill (Ii)",1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_1.jpg,200
"Mother, Mother, I Am Ill (Ii)",2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_2.jpg,200
"Mother, Mother, I Am Ill (Ii)",3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_3.jpg,200
"Mother, Mother, I Am Ill (Ii)",4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_4.jpg,200
"Mother, Mother, I Am Ill (Ii)",5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_5.jpg,200
"Mother, Mother, I Am Ill (Ii)",6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mother_Mother_I_Am_Ill_6.jpg,200
My Valentine (Vv),1,https://augie-read.s3.eu-west-2.amazonaws.com/books/My_Valentine_1.jpg,200
My Valentine (Vv),2,https://augie-read.s3.eu-west-2.amazonaws.com/books/My_Valentine_2.jpg,200
My Valentine (Vv),3,https://augie-read.s3.eu-west-2.amazonaws.com/books/My_Valentine_3.jpg,200
My Valentine (Vv),4,https://augie-read.s3.eu-west-2.amazonaws.com/books/My_Valentine_4.jpg,200
"Polly, Put the Kettle On (Oo)",1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_1.jpg,200
"Polly, Put the Kettle On (Oo)",2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_2.jpg,200
"Polly, Put the Kettle On (Oo)",3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_3.jpg,200
"Polly, Put the Kettle On (Oo)",4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_3.jpg,200
"Polly, Put the Kettle On (Oo)",5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_4.jpg,200
"Polly, Put the Kettle On (Oo)",6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_5.jpg,200
"Polly, Put the Kettle On (Oo)",7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_6.jpg,200
"Polly, Put the Kettle On (Oo)",8,https://augie-read.s3.eu-west-2.amazonaws.com/books/Polly_Put_the_Kettle_On_6.jpg,200
The Zulu Warrior (Zz),1,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),2,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),3,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),4,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),5,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),6,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),7,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
The Zulu Warrior (Zz),8,https://augie-read.s3.eu-west-2.amazonaws.com/books/generic_book_image.png,200
Circus 20,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_2.jpg,200
Circus 20,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_3.jpg,200
Circus 20,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_4.jpg,200
Circus 20,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_4.jpg,200
Circus 20,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_5.jpg,200
Circus 20,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_6.jpg,200
Circus 20,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_7.jpg,200
Circus 20,8,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_8.jpg,200
Circus 20,9,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_8.jpg,200
Circus 20,10,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_9.jpg,200
Circus 20,11,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_10.jpg,200
Circus 20,12,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_11.jpg,200
Circus 20,13,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_12.jpg,200
Circus 20,14,https://augie-read.s3.eu-west-2.amazonaws.com/books/Circus_20_12.jpg,200
